&IN
 ETA=  2.6000000000000001     ,
 XI0=  84500.000000000000     ,
 BETA=  6.5999999999999996     ,
 P=-0.56999999999999995     ,
 K0=  5.5999999999999996     ,
 KF=  3.0000000000000000     ,
 L0=  10.000000000000000     ,
 LF=  35.000000000000000     ,
 LM=  15.000000000000000     ,
 LW=  3.0000000000000000     ,
 T0=  1700000.0000000000     ,
 TF=  27000000.000000000     ,
 VS=  6.5900000000000004E-003,
 NMAX=10000      ,
 /
   2.6000000000000001     
   84500.000000000000     
   6.5999999999999996     
 -0.56999999999999995     
   5.5999999999999996     
   3.0000000000000000     
   10.000000000000000     
   35.000000000000000     
   15.000000000000000     
   3.0000000000000000     
   1700000.0000000000     
   27000000.000000000     
   6.5900000000000004E-003
       10000
   2.5000000000000001E-003

L                        T                        Ta                       v                        
    0.15042500000000E+02     0.44548394653203E+07     0.35237667985719E+07     0.16683424999814E+04     0.42792204071316E+01
    0.15045000000000E+02     0.44556506273415E+07     0.35251138547354E+07     0.16697870870635E+04     0.42779982563848E+01
    0.15047500000000E+02     0.44564622267295E+07     0.35264558539442E+07     0.16712321136991E+04     0.42767761361914E+01
    0.15050000000000E+02     0.44572742644009E+07     0.35278036683647E+07     0.16726775808496E+04     0.42755540482479E+01
    0.15052500000000E+02     0.44580867412700E+07     0.35291464178304E+07     0.16741234894768E+04     0.42743319942509E+01
    0.15055000000000E+02     0.44588996582488E+07     0.35304949904134E+07     0.16755698405433E+04     0.42731099758966E+01
    0.15057500000000E+02     0.44597130162469E+07     0.35318384900328E+07     0.16770166350122E+04     0.42718879948812E+01
    0.15060000000000E+02     0.44605268161719E+07     0.35331878206847E+07     0.16784638738473E+04     0.42706660529006E+01
    0.15062500000000E+02     0.44613410589288E+07     0.35345320703551E+07     0.16799115580129E+04     0.42694441516508E+01
    0.15065000000000E+02     0.44621557454205E+07     0.35358821589823E+07     0.16813596884741E+04     0.42682222928273E+01
    0.15067500000000E+02     0.44629708765474E+07     0.35372271586016E+07     0.16828082661961E+04     0.42670004781257E+01
    0.15070000000000E+02     0.44637864532078E+07     0.35385780051111E+07     0.16842572921452E+04     0.42657787092413E+01
    0.15072500000000E+02     0.44646024762976E+07     0.35399237545775E+07     0.16857067672878E+04     0.42645569878692E+01
    0.15075000000000E+02     0.44654189467106E+07     0.35412753588769E+07     0.16871566925911E+04     0.42633353157044E+01
    0.15077500000000E+02     0.44662358653379E+07     0.35426218580891E+07     0.16886070690228E+04     0.42621136944415E+01
    0.15080000000000E+02     0.44670532330687E+07     0.35439742200863E+07     0.16900578975511E+04     0.42608921257750E+01
    0.15082500000000E+02     0.44678710507896E+07     0.35453214689435E+07     0.16915091791445E+04     0.42596706113992E+01
    0.15085000000000E+02     0.44686893193852E+07     0.35466745885468E+07     0.16929609147722E+04     0.42584491530083E+01
    0.15087500000000E+02     0.44695080397376E+07     0.35480225869486E+07     0.16944131054040E+04     0.42572277522959E+01
    0.15090000000000E+02     0.44703272127265E+07     0.35493764640669E+07     0.16958657520099E+04     0.42560064109557E+01
    0.15092500000000E+02     0.44711468392296E+07     0.35507252119133E+07     0.16973188555605E+04     0.42547851306811E+01
    0.15095000000000E+02     0.44719669201220E+07     0.35520798464560E+07     0.16987724170268E+04     0.42535639131651E+01
    0.15097500000000E+02     0.44727874562766E+07     0.35534293436475E+07     0.17002264373803E+04     0.42523427601005E+01
    0.15100000000000E+02     0.44736084485642E+07     0.35547847355242E+07     0.17016809175929E+04     0.42511216731800E+01
    0.15102500000000E+02     0.44744298978530E+07     0.35561349819617E+07     0.17031358586369E+04     0.42499006540957E+01
    0.15105000000000E+02     0.44752518050089E+07     0.35574911310828E+07     0.17045912614851E+04     0.42486797045396E+01
    0.15107500000000E+02     0.44760741708958E+07     0.35588421266676E+07     0.17060471271105E+04     0.42474588262035E+01
    0.15110000000000E+02     0.44768969963750E+07     0.35601990329436E+07     0.17075034564868E+04     0.42462380207789E+01
    0.15112500000000E+02     0.44777202823056E+07     0.35615507775777E+07     0.17089602505877E+04     0.42450172899567E+01
    0.15115000000000E+02     0.44785440295443E+07     0.35629084409197E+07     0.17104175103877E+04     0.42437966354277E+01
    0.15117500000000E+02     0.44793682389457E+07     0.35642609345052E+07     0.17118752368613E+04     0.42425760588826E+01
    0.15120000000000E+02     0.44801929113618E+07     0.35656193548249E+07     0.17133334309835E+04     0.42413555620113E+01
    0.15122500000000E+02     0.44810180476426E+07     0.35669725972645E+07     0.17147920937297E+04     0.42401351465038E+01
    0.15125000000000E+02     0.44818436486356E+07     0.35683317744737E+07     0.17162512260754E+04     0.42389148140495E+01
    0.15127500000000E+02     0.44826697151860E+07     0.35696857656705E+07     0.17177108289968E+04     0.42376945663376E+01
    0.15130000000000E+02     0.44834962481367E+07     0.35710456996817E+07     0.17191709034700E+04     0.42364744050568E+01
    0.15132500000000E+02     0.44843232483284E+07     0.35724004395394E+07     0.17206314504717E+04     0.42352543318956E+01
    0.15135000000000E+02     0.44851507165993E+07     0.35737611302655E+07     0.17220924709787E+04     0.42340343485420E+01
    0.15137500000000E+02     0.44859786537855E+07     0.35751166186879E+07     0.17235539659683E+04     0.42328144566837E+01
    0.15140000000000E+02     0.44868070607207E+07     0.35764780660422E+07     0.17250159364179E+04     0.42315946580081E+01
    0.15142500000000E+02     0.44876359382361E+07     0.35778343029339E+07     0.17264783833051E+04     0.42303749542019E+01
    0.15145000000000E+02     0.44884652871608E+07     0.35791965068301E+07     0.17279413076080E+04     0.42291553469518E+01
    0.15147500000000E+02     0.44892951083217E+07     0.35805534920958E+07     0.17294047103048E+04     0.42279358379439E+01
    0.15150000000000E+02     0.44901254025430E+07     0.35819164524481E+07     0.17308685923738E+04     0.42267164288639E+01
    0.15152500000000E+02     0.44909561706470E+07     0.35832741859932E+07     0.17323329547938E+04     0.42254971213970E+01
    0.15155000000000E+02     0.44917874134535E+07     0.35846379027163E+07     0.17337977985437E+04     0.42242779172282E+01
    0.15157500000000E+02     0.44926191317799E+07     0.35859963844464E+07     0.17352631246026E+04     0.42230588180419E+01
    0.15160000000000E+02     0.44934513264415E+07     0.35873608574553E+07     0.17367289339496E+04     0.42218398255221E+01
    0.15162500000000E+02     0.44942839982511E+07     0.35887200872767E+07     0.17381952275645E+04     0.42206209413523E+01
    0.15165000000000E+02     0.44951171480192E+07     0.35900853164869E+07     0.17396620064267E+04     0.42194021672158E+01
    0.15167500000000E+02     0.44959507765542E+07     0.35914452943060E+07     0.17411292715162E+04     0.42181835047950E+01
    0.15170000000000E+02     0.44967848846619E+07     0.35928112796335E+07     0.17425970238129E+04     0.42169649557723E+01
    0.15172500000000E+02     0.44976194731460E+07     0.35941720053574E+07     0.17440652642971E+04     0.42157465218293E+01
    0.15175000000000E+02     0.44984545428078E+07     0.35955387467184E+07     0.17455339939489E+04     0.42145282046473E+01
    0.15177500000000E+02     0.44992900944464E+07     0.35969002202545E+07     0.17470032137489E+04     0.42133100059070E+01
    0.15180000000000E+02     0.45001261288583E+07     0.35982677175660E+07     0.17484729246775E+04     0.42120919272887E+01
    0.15182500000000E+02     0.45009626468379E+07     0.35996299388220E+07     0.17499431277156E+04     0.42108739704722E+01
    0.15185000000000E+02     0.45017996491775E+07     0.36009981920011E+07     0.17514138238439E+04     0.42096561371367E+01
    0.15187500000000E+02     0.45026371366666E+07     0.36023611608855E+07     0.17528850140432E+04     0.42084384289609E+01
    0.15190000000000E+02     0.45034751100928E+07     0.36037301698498E+07     0.17543566992945E+04     0.42072208476231E+01
    0.15192500000000E+02     0.45043135702411E+07     0.36050938862711E+07     0.17558288805790E+04     0.42060033948010E+01
    0.15195000000000E+02     0.45051525178945E+07     0.36064636509388E+07     0.17573015588778E+04     0.42047860721718E+01
    0.15197500000000E+02     0.45059919538334E+07     0.36078281148062E+07     0.17587747351721E+04     0.42035688814120E+01
    0.15200000000000E+02     0.45068318788360E+07     0.36091986350957E+07     0.17602484104431E+04     0.42023518241977E+01
    0.15202500000000E+02     0.45076722936783E+07     0.36105638463186E+07     0.17617225856723E+04     0.42011349022045E+01
    0.15205000000000E+02     0.45085131991338E+07     0.36119351221490E+07     0.17631972618408E+04     0.41999181171073E+01
    0.15207500000000E+02     0.45093545959738E+07     0.36133010806374E+07     0.17646724399302E+04     0.41987014705804E+01
    0.15210000000000E+02     0.45101964849673E+07     0.36146731119278E+07     0.17661481209219E+04     0.41974849642978E+01
    0.15212500000000E+02     0.45110388668810E+07     0.36160398175921E+07     0.17676243057973E+04     0.41962685999327E+01
    0.15215000000000E+02     0.45118817424791E+07     0.36174126042625E+07     0.17691009955379E+04     0.41950523791576E+01
    0.15217500000000E+02     0.45127251125239E+07     0.36187800570134E+07     0.17705781911251E+04     0.41938363036446E+01
    0.15220000000000E+02     0.45135689777749E+07     0.36201535989838E+07     0.17720558935403E+04     0.41926203750652E+01
    0.15222500000000E+02     0.45144133389898E+07     0.36215217987325E+07     0.17735341037650E+04     0.41914045950902E+01
    0.15225000000000E+02     0.45152581969235E+07     0.36228960959236E+07     0.17750128227806E+04     0.41901889653898E+01
    0.15227500000000E+02     0.45161035523290E+07     0.36242650425817E+07     0.17764920515685E+04     0.41889734876336E+01
    0.15230000000000E+02     0.45169494059567E+07     0.36256400949145E+07     0.17779717911099E+04     0.41877581634906E+01
    0.15232500000000E+02     0.45177957585549E+07     0.36270097883940E+07     0.17794520423863E+04     0.41865429946290E+01
    0.15235000000000E+02     0.45186426108696E+07     0.36283855957900E+07     0.17809328063787E+04     0.41853279827166E+01
    0.15237500000000E+02     0.45194899636443E+07     0.36297560360032E+07     0.17824140840684E+04     0.41841131294204E+01
    0.15240000000000E+02     0.45203378176203E+07     0.36311325983843E+07     0.17838958764365E+04     0.41828984364067E+01
    0.15242500000000E+02     0.45211861735368E+07     0.36325037852442E+07     0.17853781844640E+04     0.41816839053413E+01
    0.15245000000000E+02     0.45220350321304E+07     0.36338811025326E+07     0.17868610091318E+04     0.41804695378891E+01
    0.15247500000000E+02     0.45228843941355E+07     0.36352530359522E+07     0.17883443514207E+04     0.41792553357146E+01
    0.15250000000000E+02     0.45237342602844E+07     0.36366311080706E+07     0.17898282123116E+04     0.41780413004814E+01
    0.15252500000000E+02     0.45245846313067E+07     0.36380037879638E+07     0.17913125927850E+04     0.41768274338525E+01
    0.15255000000000E+02     0.45254355079301E+07     0.36393826148353E+07     0.17927974938215E+04     0.41756137374901E+01
    0.15257500000000E+02     0.45262868908797E+07     0.36407560411159E+07     0.17942829164014E+04     0.41744002130559E+01
    0.15260000000000E+02     0.45271387808786E+07     0.36421356226641E+07     0.17957688615050E+04     0.41731868622106E+01
    0.15262500000000E+02     0.45279911786474E+07     0.36435097952467E+07     0.17972553301124E+04     0.41719736866144E+01
    0.15265000000000E+02     0.45288440849044E+07     0.36448901313954E+07     0.17987423232037E+04     0.41707606879268E+01
    0.15267500000000E+02     0.45296975003658E+07     0.36462650501947E+07     0.18002298417585E+04     0.41695478678063E+01
    0.15270000000000E+02     0.45305514257452E+07     0.36476461408683E+07     0.18017178867566E+04     0.41683352279110E+01
    0.15272500000000E+02     0.45314058617542E+07     0.36490218057997E+07     0.18032064591776E+04     0.41671227698980E+01
    0.15275000000000E+02     0.45322608091020E+07     0.36504036509230E+07     0.18046955600006E+04     0.41659104954237E+01
    0.15277500000000E+02     0.45331162684955E+07     0.36517800619020E+07     0.18061851902048E+04     0.41646984061439E+01
    0.15280000000000E+02     0.45339722406393E+07     0.36531626614000E+07     0.18076753507692E+04     0.41634865037135E+01
    0.15282500000000E+02     0.45348287262358E+07     0.36545398183427E+07     0.18091660426726E+04     0.41622747897865E+01
    0.15285000000000E+02     0.45356857259850E+07     0.36559231721412E+07     0.18106572668935E+04     0.41610632660163E+01
    0.15287500000000E+02     0.45365432405847E+07     0.36573010749640E+07     0.18121490244102E+04     0.41598519340555E+01
    0.15290000000000E+02     0.45374012707303E+07     0.36586851829887E+07     0.18136413162009E+04     0.41586407955559E+01
    0.15292500000000E+02     0.45382598171152E+07     0.36600638316086E+07     0.18151341432435E+04     0.41574298521684E+01
    0.15295000000000E+02     0.45391188804302E+07     0.36614486937860E+07     0.18166275065155E+04     0.41562191055432E+01
    0.15297500000000E+02     0.45399784613639E+07     0.36628280881200E+07     0.18181214069946E+04     0.41550085573296E+01
    0.15300000000000E+02     0.45408385606028E+07     0.36642137043769E+07     0.18196158456578E+04     0.41537982091762E+01
    0.15302500000000E+02     0.45416991788310E+07     0.36655938443427E+07     0.18211108234822E+04     0.41525880627307E+01
    0.15305000000000E+02     0.45425603167302E+07     0.36669802146062E+07     0.18226063414443E+04     0.41513781196399E+01
    0.15307500000000E+02     0.45434219749801E+07     0.36683611001219E+07     0.18241024005207E+04     0.41501683815498E+01
    0.15310000000000E+02     0.45442841542578E+07     0.36697482243196E+07     0.18255990016874E+04     0.41489588501056E+01
    0.15312500000000E+02     0.45451468552385E+07     0.36711298553035E+07     0.18270961459204E+04     0.41477495269517E+01
    0.15315000000000E+02     0.45460100785948E+07     0.36725177333634E+07     0.18285938341952E+04     0.41465404137314E+01
    0.15317500000000E+02     0.45468738249972E+07     0.36739001097344E+07     0.18300920674871E+04     0.41453315120875E+01
    0.15320000000000E+02     0.45477380951140E+07     0.36752887415847E+07     0.18315908467712E+04     0.41441228236615E+01
    0.15322500000000E+02     0.45486028896110E+07     0.36766718632620E+07     0.18330901730221E+04     0.41429143500943E+01
    0.15325000000000E+02     0.45494682091520E+07     0.36780612488317E+07     0.18345900472143E+04     0.41417060930259E+01
    0.15327500000000E+02     0.45503340543983E+07     0.36794451157348E+07     0.18360904703218E+04     0.41404980540953E+01
    0.15330000000000E+02     0.45512004260091E+07     0.36808352549528E+07     0.18375914433184E+04     0.41392902349407E+01
    0.15332500000000E+02     0.45520673246413E+07     0.36822198670018E+07     0.18390929671774E+04     0.41380826371992E+01
    0.15335000000000E+02     0.45529347509495E+07     0.36836107597978E+07     0.18405950428721E+04     0.41368752625073E+01
